iteration,num_leaves,type,count,proportion,observed_proportion
761,1354,0.7981793588605735,185,0.13663220088626293,0.25039914848323575
761,1354,-2.4270176906430416,158,0.11669128508124077,0.06971793507184673
761,1354,1.3526378568771724,127,0.09379615952732644,0.27993613624268227
761,1354,2.1758707012574643,5,0.003692762186115214,0.012772751463544438
766,1128,0.08165101396850624,383,0.3395390070921986,0.25598722724853645
766,1128,1.3526378568771724,116,0.10283687943262411,0.27993613624268227
766,1128,-2.4270176906430416,143,0.12677304964539007,0.06971793507184673
766,1128,-1.4399117849363843,41,0.03634751773049645,0.02261841405002661
766,1128,-0.6588015552361666,66,0.05851063829787234,0.03113358169238957
766,1128,-0.13202968692343608,164,0.1453900709219858,0.07743480574773816
766,1128,0.7981793588605735,214,0.18971631205673758,0.25039914848323575
766,1128,2.1758707012574643,1,0.0008865248226950354,0.012772751463544438
771,1274,0.08165101396850624,526,0.41287284144427,0.25598722724853645
771,1274,-0.13202968692343608,190,0.14913657770800628,0.07743480574773816
771,1274,-0.6588015552361666,68,0.05337519623233909,0.03113358169238957
771,1274,-2.4270176906430416,160,0.12558869701726844,0.06971793507184673
771,1274,1.3526378568771724,46,0.03610675039246468,0.27993613624268227
771,1274,0.7981793588605735,243,0.19073783359497645,0.25039914848323575
771,1274,-1.4399117849363843,41,0.03218210361067504,0.02261841405002661
776,1319,0.08165101396850624,510,0.3866565579984837,0.25598722724853645
776,1319,1.3526378568771724,82,0.0621683093252464,0.27993613624268227
776,1319,-0.6588015552361666,64,0.04852160727824109,0.03113358169238957
776,1319,0.7981793588605735,247,0.18726307808946172,0.25039914848323575
776,1319,-2.4270176906430416,144,0.10917361637604246,0.06971793507184673
776,1319,-0.13202968692343608,208,0.15769522365428354,0.07743480574773816
776,1319,-1.4399117849363843,58,0.04397270659590599,0.02261841405002661
776,1319,2.1758707012574643,6,0.004548900682335102,0.012772751463544438
781,1160,0.7981793588605735,120,0.10344827586206896,0.25039914848323575
781,1160,0.08165101396850624,541,0.4663793103448276,0.25598722724853645
781,1160,-0.13202968692343608,185,0.15948275862068967,0.07743480574773816
781,1160,-2.4270176906430416,145,0.125,0.06971793507184673
781,1160,-1.4399117849363843,48,0.041379310344827586,0.02261841405002661
781,1160,-0.6588015552361666,64,0.05517241379310345,0.03113358169238957
781,1160,1.3526378568771724,55,0.04741379310344827,0.27993613624268227
781,1160,2.1758707012574643,2,0.0017241379310344827,0.012772751463544438
786,898,-1.4399117849363843,34,0.0378619153674833,0.02261841405002661
786,898,-2.4270176906430416,127,0.14142538975501115,0.06971793507184673
786,898,0.08165101396850624,343,0.3819599109131403,0.25598722724853645
786,898,-0.13202968692343608,152,0.16926503340757237,0.07743480574773816
786,898,-0.6588015552361666,54,0.060133630289532294,0.03113358169238957
786,898,0.7981793588605735,127,0.14142538975501115,0.25039914848323575
786,898,1.3526378568771724,61,0.06792873051224944,0.27993613624268227
791,1264,-0.13202968692343608,172,0.1360759493670886,0.07743480574773816
791,1264,0.08165101396850624,471,0.372626582278481,0.25598722724853645
791,1264,-0.6588015552361666,65,0.051424050632911396,0.03113358169238957
791,1264,-2.4270176906430416,156,0.12341772151898735,0.06971793507184673
791,1264,-1.4399117849363843,45,0.03560126582278481,0.02261841405002661
791,1264,0.7981793588605735,255,0.20174050632911392,0.25039914848323575
791,1264,1.3526378568771724,100,0.07911392405063292,0.27993613624268227
796,1622,-2.4270176906430416,206,0.12700369913686807,0.06971793507184673
796,1622,0.08165101396850624,767,0.47287299630086316,0.25598722724853645
796,1622,-0.6588015552361666,99,0.06103575832305795,0.03113358169238957
796,1622,-0.13202968692343608,257,0.15844636251541308,0.07743480574773816
796,1622,-1.4399117849363843,62,0.03822441430332922,0.02261841405002661
796,1622,0.7981793588605735,182,0.11220715166461159,0.25039914848323575
796,1622,1.3526378568771724,47,0.028976572133168926,0.27993613624268227
796,1622,2.1758707012574643,2,0.0012330456226880395,0.012772751463544438
801,1431,-0.6588015552361666,97,0.06778476589797344,0.03113358169238957
801,1431,0.08165101396850624,565,0.39482879105520613,0.25598722724853645
801,1431,-2.4270176906430416,186,0.129979035639413,0.06971793507184673
801,1431,0.7981793588605735,260,0.1816911250873515,0.25039914848323575
801,1431,1.3526378568771724,43,0.03004891684136967,0.27993613624268227
801,1431,-0.13202968692343608,214,0.14954577218728163,0.07743480574773816
801,1431,-1.4399117849363843,66,0.04612159329140461,0.02261841405002661
806,1172,-2.4270176906430416,149,0.12713310580204779,0.06971793507184673
806,1172,0.7981793588605735,170,0.14505119453924914,0.25039914848323575
806,1172,1.3526378568771724,43,0.03668941979522184,0.27993613624268227
806,1172,-0.6588015552361666,61,0.05204778156996587,0.03113358169238957
806,1172,0.08165101396850624,505,0.4308873720136519,0.25598722724853645
806,1172,-0.13202968692343608,195,0.16638225255972697,0.07743480574773816
806,1172,-1.4399117849363843,49,0.041808873720136516,0.02261841405002661
811,1458,0.08165101396850624,570,0.39094650205761317,0.25598722724853645
811,1458,-0.13202968692343608,197,0.13511659807956103,0.07743480574773816
811,1458,0.7981793588605735,229,0.15706447187928668,0.25039914848323575
811,1458,-2.4270176906430416,183,0.12551440329218108,0.06971793507184673
811,1458,1.3526378568771724,161,0.11042524005486969,0.27993613624268227
811,1458,-1.4399117849363843,52,0.03566529492455418,0.02261841405002661
811,1458,-0.6588015552361666,61,0.04183813443072702,0.03113358169238957
811,1458,2.1758707012574643,5,0.003429355281207133,0.012772751463544438
816,1478,-2.4270176906430416,173,0.11705006765899864,0.06971793507184673
816,1478,-0.13202968692343608,187,0.12652232746955344,0.07743480574773816
816,1478,-1.4399117849363843,42,0.028416779431664412,0.02261841405002661
816,1478,0.08165101396850624,648,0.43843031123139375,0.25598722724853645
816,1478,0.7981793588605735,297,0.2009472259810555,0.25039914848323575
816,1478,-0.6588015552361666,82,0.05548037889039242,0.03113358169238957
816,1478,1.3526378568771724,49,0.033152909336941816,0.27993613624268227
821,1286,0.08165101396850624,436,0.3390357698289269,0.25598722724853645
821,1286,0.7981793588605735,195,0.15163297045101087,0.25039914848323575
821,1286,-0.13202968692343608,189,0.1469673405909798,0.07743480574773816
821,1286,-0.6588015552361666,60,0.04665629860031104,0.03113358169238957
821,1286,-1.4399117849363843,52,0.04043545878693624,0.02261841405002661
821,1286,-2.4270176906430416,149,0.11586314152410575,0.06971793507184673
821,1286,1.3526378568771724,203,0.1578538102643857,0.27993613624268227
821,1286,2.1758707012574643,2,0.0015552099533437014,0.012772751463544438
826,1143,-2.4270176906430416,158,0.13823272090988625,0.06971793507184673
826,1143,0.08165101396850624,465,0.4068241469816273,0.25598722724853645
826,1143,-1.4399117849363843,39,0.03412073490813648,0.02261841405002661
826,1143,-0.6588015552361666,63,0.05511811023622047,0.03113358169238957
826,1143,0.7981793588605735,196,0.1714785651793526,0.25039914848323575
826,1143,-0.13202968692343608,165,0.14435695538057744,0.07743480574773816
826,1143,1.3526378568771724,57,0.049868766404199474,0.27993613624268227
831,1204,-2.4270176906430416,141,0.11710963455149502,0.06971793507184673
831,1204,0.08165101396850624,559,0.4642857142857143,0.25598722724853645
831,1204,-0.13202968692343608,188,0.15614617940199335,0.07743480574773816
831,1204,-0.6588015552361666,57,0.0473421926910299,0.03113358169238957
831,1204,-1.4399117849363843,56,0.046511627906976744,0.02261841405002661
831,1204,0.7981793588605735,154,0.12790697674418605,0.25039914848323575
831,1204,1.3526378568771724,49,0.040697674418604654,0.27993613624268227
836,1049,0.08165101396850624,469,0.4470924690181125,0.25598722724853645
836,1049,0.7981793588605735,126,0.12011439466158245,0.25039914848323575
836,1049,-2.4270176906430416,149,0.14204003813155386,0.06971793507184673
836,1049,-0.6588015552361666,71,0.06768350810295519,0.03113358169238957
836,1049,-0.13202968692343608,160,0.15252621544327932,0.07743480574773816
836,1049,1.3526378568771724,37,0.03527168732125834,0.27993613624268227
836,1049,-1.4399117849363843,36,0.034318398474737846,0.02261841405002661
836,1049,2.1758707012574643,1,0.0009532888465204957,0.012772751463544438
841,1633,0.08165101396850624,671,0.41090018371096143,0.25598722724853645
841,1633,-0.13202968692343608,222,0.1359461114513166,0.07743480574773816
841,1633,-2.4270176906430416,192,0.11757501530924679,0.06971793507184673
841,1633,-0.6588015552361666,70,0.04286589099816289,0.03113358169238957
841,1633,0.7981793588605735,255,0.15615431720759337,0.25039914848323575
841,1633,-1.4399117849363843,57,0.03490508266993264,0.02261841405002661
841,1633,1.3526378568771724,162,0.09920391916717697,0.27993613624268227
841,1633,2.1758707012574643,4,0.002449479485609308,0.012772751463544438
846,1076,0.08165101396850624,505,0.46933085501858735,0.25598722724853645
846,1076,-1.4399117849363843,36,0.03345724907063197,0.02261841405002661
846,1076,-0.6588015552361666,57,0.05297397769516728,0.03113358169238957
846,1076,-0.13202968692343608,143,0.13289962825278812,0.07743480574773816
846,1076,0.7981793588605735,141,0.13104089219330856,0.25039914848323575
846,1076,-2.4270176906430416,130,0.120817843866171,0.06971793507184673
846,1076,1.3526378568771724,64,0.05947955390334572,0.27993613624268227
851,1435,-2.4270176906430416,159,0.110801393728223,0.06971793507184673
851,1435,0.08165101396850624,501,0.34912891986062716,0.25598722724853645
851,1435,-0.13202968692343608,178,0.1240418118466899,0.07743480574773816
851,1435,1.3526378568771724,89,0.06202090592334495,0.27993613624268227
851,1435,0.7981793588605735,389,0.2710801393728223,0.25039914848323575
851,1435,-1.4399117849363843,53,0.036933797909407665,0.02261841405002661
851,1435,-0.6588015552361666,65,0.04529616724738676,0.03113358169238957
851,1435,2.1758707012574643,1,0.0006968641114982578,0.012772751463544438
856,1114,-2.4270176906430416,128,0.11490125673249552,0.06971793507184673
856,1114,-1.4399117849363843,49,0.04398563734290844,0.02261841405002661
856,1114,-0.13202968692343608,163,0.14631956912028726,0.07743480574773816
856,1114,-0.6588015552361666,63,0.05655296229802514,0.03113358169238957
856,1114,0.08165101396850624,403,0.3617594254937163,0.25598722724853645
856,1114,0.7981793588605735,258,0.23159784560143626,0.25039914848323575
856,1114,2.1758707012574643,1,0.0008976660682226212,0.012772751463544438
856,1114,1.3526378568771724,49,0.04398563734290844,0.27993613624268227
861,1783,0.08165101396850624,715,0.4010095344924285,0.25598722724853645
861,1783,-1.4399117849363843,66,0.03701626472237801,0.02261841405002661
861,1783,-0.6588015552361666,85,0.04767246214245653,0.03113358169238957
861,1783,-0.13202968692343608,261,0.14638250140213124,0.07743480574773816
861,1783,-2.4270176906430416,232,0.13011777902411667,0.06971793507184673
861,1783,0.7981793588605735,343,0.19237240605720696,0.25039914848323575
861,1783,1.3526378568771724,80,0.044868199663488505,0.27993613624268227
861,1783,2.1758707012574643,1,0.0005608524957936063,0.012772751463544438
866,1509,-0.13202968692343608,240,0.15904572564612326,0.07743480574773816
866,1509,-0.6588015552361666,73,0.04837640821736249,0.03113358169238957
866,1509,0.08165101396850624,653,0.43273691186216034,0.25598722724853645
866,1509,-2.4270176906430416,190,0.12591119946984758,0.06971793507184673
866,1509,-1.4399117849363843,58,0.038436050364479786,0.02261841405002661
866,1509,1.3526378568771724,65,0.043074884029158385,0.27993613624268227
866,1509,0.7981793588605735,230,0.15241882041086813,0.25039914848323575
871,1285,0.08165101396850624,556,0.43268482490272375,0.25598722724853645
871,1285,-0.13202968692343608,182,0.14163424124513618,0.07743480574773816
871,1285,-0.6588015552361666,81,0.06303501945525292,0.03113358169238957
871,1285,-1.4399117849363843,50,0.038910505836575876,0.02261841405002661
871,1285,-2.4270176906430416,189,0.14708171206225681,0.06971793507184673
871,1285,0.7981793588605735,182,0.14163424124513618,0.25039914848323575
871,1285,1.3526378568771724,45,0.03501945525291829,0.27993613624268227
876,1436,-2.4270176906430416,195,0.13579387186629527,0.06971793507184673
876,1436,-0.13202968692343608,214,0.149025069637883,0.07743480574773816
876,1436,0.08165101396850624,487,0.33913649025069637,0.25598722724853645
876,1436,-1.4399117849363843,53,0.03690807799442897,0.02261841405002661
876,1436,-0.6588015552361666,69,0.04805013927576602,0.03113358169238957
876,1436,0.7981793588605735,329,0.22910863509749305,0.25039914848323575
876,1436,1.3526378568771724,87,0.060584958217270196,0.27993613624268227
876,1436,2.1758707012574643,2,0.001392757660167131,0.012772751463544438
881,1482,-2.4270176906430416,167,0.1126855600539811,0.06971793507184673
881,1482,-0.6588015552361666,84,0.05668016194331984,0.03113358169238957
881,1482,0.08165101396850624,646,0.4358974358974359,0.25598722724853645
881,1482,0.7981793588605735,264,0.17813765182186234,0.25039914848323575
881,1482,1.3526378568771724,57,0.038461538461538464,0.27993613624268227
881,1482,-0.13202968692343608,207,0.1396761133603239,0.07743480574773816
881,1482,-1.4399117849363843,56,0.037786774628879895,0.02261841405002661
881,1482,2.1758707012574643,1,0.0006747638326585695,0.012772751463544438
886,1307,0.08165101396850624,531,0.40627390971690897,0.25598722724853645
886,1307,-0.13202968692343608,203,0.15531752104055088,0.07743480574773816
886,1307,-1.4399117849363843,41,0.03136954858454476,0.02261841405002661
886,1307,-2.4270176906430416,171,0.13083397092578425,0.06971793507184673
886,1307,1.3526378568771724,73,0.0558530986993114,0.27993613624268227
886,1307,-0.6588015552361666,72,0.05508798775822494,0.03113358169238957
886,1307,0.7981793588605735,216,0.16526396327467482,0.25039914848323575
891,968,0.08165101396850624,387,0.39979338842975204,0.25598722724853645
891,968,-0.13202968692343608,146,0.15082644628099173,0.07743480574773816
891,968,-1.4399117849363843,39,0.040289256198347105,0.02261841405002661
891,968,-2.4270176906430416,128,0.1322314049586777,0.06971793507184673
891,968,-0.6588015552361666,71,0.07334710743801653,0.03113358169238957
891,968,0.7981793588605735,172,0.17768595041322313,0.25039914848323575
891,968,1.3526378568771724,25,0.025826446280991736,0.27993613624268227
896,1032,-1.4399117849363843,58,0.0562015503875969,0.02261841405002661
896,1032,-2.4270176906430416,128,0.12403100775193798,0.06971793507184673
896,1032,-0.6588015552361666,71,0.0687984496124031,0.03113358169238957
896,1032,0.08165101396850624,487,0.47189922480620156,0.25598722724853645
896,1032,-0.13202968692343608,173,0.16763565891472867,0.07743480574773816
896,1032,0.7981793588605735,80,0.07751937984496124,0.25039914848323575
896,1032,1.3526378568771724,35,0.03391472868217054,0.27993613624268227
901,1203,-1.4399117849363843,52,0.043225270157938485,0.02261841405002661
901,1203,0.08165101396850624,589,0.48960931005818786,0.25598722724853645
901,1203,-0.13202968692343608,160,0.13300083125519535,0.07743480574773816
901,1203,-2.4270176906430416,123,0.10224438902743142,0.06971793507184673
901,1203,0.7981793588605735,169,0.1404821280133001,0.25039914848323575
901,1203,1.3526378568771724,50,0.04156275976724855,0.27993613624268227
901,1203,-0.6588015552361666,60,0.04987531172069826,0.03113358169238957
906,1402,-2.4270176906430416,189,0.13480741797432239,0.06971793507184673
906,1402,0.7981793588605735,235,0.16761768901569188,0.25039914848323575
906,1402,-0.6588015552361666,74,0.052781740370898715,0.03113358169238957
906,1402,-1.4399117849363843,50,0.03566333808844508,0.02261841405002661
906,1402,-0.13202968692343608,195,0.1390870185449358,0.07743480574773816
906,1402,0.08165101396850624,593,0.42296718972895864,0.25598722724853645
906,1402,1.3526378568771724,65,0.046362339514978604,0.27993613624268227
906,1402,2.1758707012574643,1,0.0007132667617689016,0.012772751463544438
911,1170,-0.6588015552361666,66,0.05641025641025641,0.03113358169238957
911,1170,-2.4270176906430416,163,0.13931623931623932,0.06971793507184673
911,1170,-0.13202968692343608,183,0.1564102564102564,0.07743480574773816
911,1170,-1.4399117849363843,52,0.044444444444444446,0.02261841405002661
911,1170,0.7981793588605735,213,0.18205128205128204,0.25039914848323575
911,1170,0.08165101396850624,451,0.3854700854700855,0.25598722724853645
911,1170,1.3526378568771724,40,0.03418803418803419,0.27993613624268227
911,1170,2.1758707012574643,2,0.0017094017094017094,0.012772751463544438
916,1363,-0.6588015552361666,85,0.06236243580337491,0.03113358169238957
916,1363,0.08165101396850624,604,0.4431401320616288,0.25598722724853645
916,1363,-1.4399117849363843,51,0.03741746148202495,0.02261841405002661
916,1363,-0.13202968692343608,194,0.14233308877476156,0.07743480574773816
916,1363,0.7981793588605735,186,0.13646368305209097,0.25039914848323575
916,1363,-2.4270176906430416,181,0.13279530447542187,0.06971793507184673
916,1363,1.3526378568771724,61,0.04475421863536317,0.27993613624268227
916,1363,2.1758707012574643,1,0.0007336757153338225,0.012772751463544438
921,1722,0.08165101396850624,817,0.47444831591173053,0.25598722724853645
921,1722,-2.4270176906430416,224,0.13008130081300814,0.06971793507184673
921,1722,-0.13202968692343608,212,0.12311265969802555,0.07743480574773816
921,1722,0.7981793588605735,213,0.12369337979094076,0.25039914848323575
921,1722,-0.6588015552361666,79,0.04587688734030197,0.03113358169238957
921,1722,-1.4399117849363843,64,0.03716608594657375,0.02261841405002661
921,1722,1.3526378568771724,112,0.06504065040650407,0.27993613624268227
921,1722,2.1758707012574643,1,0.0005807200929152149,0.012772751463544438
926,1416,-1.4399117849363843,53,0.03742937853107345,0.02261841405002661
926,1416,0.08165101396850624,605,0.4272598870056497,0.25598722724853645
926,1416,-2.4270176906430416,170,0.12005649717514125,0.06971793507184673
926,1416,-0.6588015552361666,86,0.06073446327683616,0.03113358169238957
926,1416,-0.13202968692343608,243,0.1716101694915254,0.07743480574773816
926,1416,0.7981793588605735,205,0.14477401129943504,0.25039914848323575
926,1416,1.3526378568771724,54,0.038135593220338986,0.27993613624268227
931,1091,-0.13202968692343608,170,0.15582034830430797,0.07743480574773816
931,1091,-0.6588015552361666,64,0.05866177818515124,0.03113358169238957
931,1091,0.08165101396850624,467,0.42804766269477545,0.25598722724853645
931,1091,-2.4270176906430416,152,0.13932172318973418,0.06971793507184673
931,1091,-1.4399117849363843,42,0.0384967919340055,0.02261841405002661
931,1091,0.7981793588605735,123,0.11274060494958753,0.25039914848323575
931,1091,1.3526378568771724,65,0.05957836846929423,0.27993613624268227
931,1091,2.1758707012574643,8,0.007332722273143905,0.012772751463544438
936,1256,0.7981793588605735,135,0.10748407643312102,0.25039914848323575
936,1256,-2.4270176906430416,155,0.12340764331210191,0.06971793507184673
936,1256,0.08165101396850624,560,0.445859872611465,0.25598722724853645
936,1256,-0.13202968692343608,206,0.16401273885350318,0.07743480574773816
936,1256,-1.4399117849363843,48,0.03821656050955414,0.02261841405002661
936,1256,-0.6588015552361666,57,0.04538216560509554,0.03113358169238957
936,1256,1.3526378568771724,93,0.07404458598726114,0.27993613624268227
936,1256,2.1758707012574643,2,0.0015923566878980893,0.012772751463544438
941,1253,-2.4270176906430416,149,0.1189146049481245,0.06971793507184673
941,1253,-0.13202968692343608,229,0.1827613727055068,0.07743480574773816
941,1253,0.08165101396850624,554,0.4421388667198723,0.25598722724853645
941,1253,1.3526378568771724,35,0.027932960893854747,0.27993613624268227
941,1253,0.7981793588605735,139,0.11093375897845172,0.25039914848323575
941,1253,-0.6588015552361666,88,0.07023144453312051,0.03113358169238957
941,1253,-1.4399117849363843,57,0.04549082202713488,0.02261841405002661
941,1253,2.1758707012574643,2,0.0015961691939345571,0.012772751463544438
946,1176,-0.13202968692343608,185,0.15731292517006804,0.07743480574773816
946,1176,0.08165101396850624,452,0.3843537414965986,0.25598722724853645
946,1176,-0.6588015552361666,73,0.06207482993197279,0.03113358169238957
946,1176,-2.4270176906430416,134,0.11394557823129252,0.06971793507184673
946,1176,0.7981793588605735,140,0.11904761904761904,0.25039914848323575
946,1176,-1.4399117849363843,38,0.03231292517006803,0.02261841405002661
946,1176,1.3526378568771724,154,0.13095238095238096,0.27993613624268227
951,1358,0.08165101396850624,623,0.4587628865979381,0.25598722724853645
951,1358,-0.13202968692343608,244,0.1796759941089838,0.07743480574773816
951,1358,-2.4270176906430416,172,0.12665684830633284,0.06971793507184673
951,1358,-1.4399117849363843,65,0.04786450662739323,0.02261841405002661
951,1358,0.7981793588605735,156,0.11487481590574374,0.25039914848323575
951,1358,-0.6588015552361666,72,0.053019145802650956,0.03113358169238957
951,1358,1.3526378568771724,26,0.01914580265095729,0.27993613624268227
956,1383,-0.6588015552361666,84,0.06073752711496746,0.03113358169238957
956,1383,-2.4270176906430416,159,0.11496746203904555,0.06971793507184673
956,1383,0.08165101396850624,655,0.47360809833694867,0.25598722724853645
956,1383,1.3526378568771724,57,0.04121475054229935,0.27993613624268227
956,1383,-0.13202968692343608,228,0.1648590021691974,0.07743480574773816
956,1383,0.7981793588605735,153,0.11062906724511931,0.25039914848323575
956,1383,-1.4399117849363843,46,0.033261026753434564,0.02261841405002661
956,1383,2.1758707012574643,1,0.0007230657989877079,0.012772751463544438
961,1396,-2.4270176906430416,209,0.1497134670487106,0.06971793507184673
961,1396,0.08165101396850624,644,0.46131805157593125,0.25598722724853645
961,1396,-0.6588015552361666,79,0.05659025787965616,0.03113358169238957
961,1396,-0.13202968692343608,205,0.14684813753581663,0.07743480574773816
961,1396,1.3526378568771724,27,0.019340974212034383,0.27993613624268227
961,1396,-1.4399117849363843,45,0.032234957020057305,0.02261841405002661
961,1396,0.7981793588605735,187,0.1339541547277937,0.25039914848323575
966,1326,-0.13202968692343608,212,0.15987933634992457,0.07743480574773816
966,1326,-1.4399117849363843,62,0.04675716440422323,0.02261841405002661
966,1326,-0.6588015552361666,91,0.06862745098039216,0.03113358169238957
966,1326,0.08165101396850624,569,0.4291101055806938,0.25598722724853645
966,1326,-2.4270176906430416,162,0.12217194570135746,0.06971793507184673
966,1326,0.7981793588605735,164,0.12368024132730016,0.25039914848323575
966,1326,1.3526378568771724,63,0.04751131221719457,0.27993613624268227
966,1326,2.1758707012574643,3,0.0022624434389140274,0.012772751463544438
971,1019,0.08165101396850624,413,0.4052993130520118,0.25598722724853645
971,1019,-2.4270176906430416,134,0.13150147203140333,0.06971793507184673
971,1019,0.7981793588605735,185,0.1815505397448479,0.25039914848323575
971,1019,-0.13202968692343608,167,0.16388616290480865,0.07743480574773816
971,1019,-1.4399117849363843,45,0.04416094210009813,0.02261841405002661
971,1019,-0.6588015552361666,50,0.04906771344455348,0.03113358169238957
971,1019,1.3526378568771724,25,0.02453385672227674,0.27993613624268227
976,1438,0.08165101396850624,592,0.41168289290681503,0.25598722724853645
976,1438,-1.4399117849363843,58,0.04033379694019471,0.02261841405002661
976,1438,-0.13202968692343608,240,0.16689847009735745,0.07743480574773816
976,1438,-0.6588015552361666,76,0.05285118219749652,0.03113358169238957
976,1438,-2.4270176906430416,155,0.10778859527121001,0.06971793507184673
976,1438,0.7981793588605735,258,0.17941585535465926,0.25039914848323575
976,1438,1.3526378568771724,58,0.04033379694019471,0.27993613624268227
976,1438,2.1758707012574643,1,0.0006954102920723226,0.012772751463544438
981,1154,-1.4399117849363843,41,0.03552859618717504,0.02261841405002661
981,1154,0.08165101396850624,529,0.4584055459272097,0.25598722724853645
981,1154,-2.4270176906430416,145,0.12564991334488734,0.06971793507184673
981,1154,1.3526378568771724,44,0.038128249566724434,0.27993613624268227
981,1154,0.7981793588605735,148,0.12824956672443674,0.25039914848323575
981,1154,-0.6588015552361666,59,0.0511265164644714,0.03113358169238957
981,1154,-0.13202968692343608,187,0.16204506065857885,0.07743480574773816
981,1154,2.1758707012574643,1,0.0008665511265164644,0.012772751463544438
986,1198,-0.13202968692343608,171,0.14273789649415694,0.07743480574773816
986,1198,-2.4270176906430416,153,0.12771285475792987,0.06971793507184673
986,1198,-0.6588015552361666,71,0.05926544240400668,0.03113358169238957
986,1198,0.08165101396850624,502,0.41903171953255425,0.25598722724853645
986,1198,0.7981793588605735,172,0.14357262103505844,0.25039914848323575
986,1198,-1.4399117849363843,43,0.03589315525876461,0.02261841405002661
986,1198,1.3526378568771724,86,0.07178631051752922,0.27993613624268227
991,2140,-2.4270176906430416,264,0.1233644859813084,0.06971793507184673
991,2140,0.7981793588605735,476,0.22242990654205608,0.25039914848323575
991,2140,0.08165101396850624,869,0.40607476635514017,0.25598722724853645
991,2140,1.3526378568771724,108,0.05046728971962617,0.27993613624268227
991,2140,-0.13202968692343608,238,0.11121495327102804,0.07743480574773816
991,2140,-1.4399117849363843,63,0.029439252336448597,0.02261841405002661
991,2140,-0.6588015552361666,114,0.05327102803738318,0.03113358169238957
991,2140,2.1758707012574643,8,0.003738317757009346,0.012772751463544438
996,1278,-2.4270176906430416,148,0.11580594679186229,0.06971793507184673
996,1278,0.08165101396850624,427,0.33411580594679186,0.25598722724853645
996,1278,-0.13202968692343608,172,0.13458528951486698,0.07743480574773816
996,1278,-0.6588015552361666,49,0.03834115805946792,0.03113358169238957
996,1278,0.7981793588605735,327,0.25586854460093894,0.25039914848323575
996,1278,-1.4399117849363843,51,0.03990610328638498,0.02261841405002661
996,1278,1.3526378568771724,104,0.081377151799687,0.27993613624268227
1001,975,0.08165101396850624,408,0.41846153846153844,0.25598722724853645
1001,975,-0.13202968692343608,175,0.1794871794871795,0.07743480574773816
1001,975,0.7981793588605735,122,0.12512820512820513,0.25039914848323575
1001,975,-2.4270176906430416,123,0.12615384615384614,0.06971793507184673
1001,975,-0.6588015552361666,61,0.06256410256410257,0.03113358169238957
1001,975,1.3526378568771724,48,0.04923076923076923,0.27993613624268227
1001,975,-1.4399117849363843,38,0.038974358974358976,0.02261841405002661
1006,1816,-0.13202968692343608,268,0.14757709251101322,0.07743480574773816
1006,1816,0.08165101396850624,718,0.39537444933920707,0.25598722724853645
1006,1816,-0.6588015552361666,102,0.05616740088105727,0.03113358169238957
1006,1816,0.7981793588605735,312,0.17180616740088106,0.25039914848323575
1006,1816,-2.4270176906430416,214,0.11784140969162996,0.06971793507184673
1006,1816,-1.4399117849363843,60,0.03303964757709251,0.02261841405002661
1006,1816,1.3526378568771724,140,0.07709251101321586,0.27993613624268227
1006,1816,2.1758707012574643,2,0.0011013215859030838,0.012772751463544438
1011,1181,-2.4270176906430416,162,0.1371718882303133,0.06971793507184673
1011,1181,0.7981793588605735,134,0.11346316680779,0.25039914848323575
1011,1181,0.08165101396850624,559,0.47332768839966133,0.25598722724853645
1011,1181,-0.13202968692343608,156,0.13209144792548688,0.07743480574773816
1011,1181,-0.6588015552361666,80,0.06773920406435224,0.03113358169238957
1011,1181,1.3526378568771724,49,0.04149026248941575,0.27993613624268227
1011,1181,-1.4399117849363843,41,0.03471634208298052,0.02261841405002661
1016,1282,-2.4270176906430416,157,0.12246489859594384,0.06971793507184673
1016,1282,-0.13202968692343608,201,0.15678627145085802,0.07743480574773816
1016,1282,0.7981793588605735,188,0.14664586583463338,0.25039914848323575
1016,1282,-0.6588015552361666,70,0.054602184087363496,0.03113358169238957
1016,1282,0.08165101396850624,542,0.42277691107644305,0.25598722724853645
1016,1282,-1.4399117849363843,48,0.0374414976599064,0.02261841405002661
1016,1282,1.3526378568771724,75,0.05850234009360374,0.27993613624268227
1016,1282,2.1758707012574643,1,0.00078003120124805,0.012772751463544438
1021,1628,0.08165101396850624,657,0.4035626535626536,0.25598722724853645
1021,1628,-0.13202968692343608,253,0.1554054054054054,0.07743480574773816
1021,1628,-1.4399117849363843,74,0.045454545454545456,0.02261841405002661
1021,1628,-2.4270176906430416,183,0.11240786240786241,0.06971793507184673
1021,1628,0.7981793588605735,263,0.16154791154791154,0.25039914848323575
1021,1628,-0.6588015552361666,86,0.052825552825552825,0.03113358169238957
1021,1628,1.3526378568771724,108,0.06633906633906633,0.27993613624268227
1021,1628,2.1758707012574643,4,0.002457002457002457,0.012772751463544438
1026,1504,-2.4270176906430416,181,0.12034574468085106,0.06971793507184673
1026,1504,0.08165101396850624,506,0.33643617021276595,0.25598722724853645
1026,1504,-0.13202968692343608,166,0.11037234042553191,0.07743480574773816
1026,1504,-0.6588015552361666,64,0.0425531914893617,0.03113358169238957
1026,1504,1.3526378568771724,239,0.1589095744680851,0.27993613624268227
1026,1504,-1.4399117849363843,60,0.0398936170212766,0.02261841405002661
1026,1504,0.7981793588605735,286,0.1901595744680851,0.25039914848323575
